2	2	5	47	C1	7	7	14			2	3	31	418	C2	1	1	74	27	82	21	9	6	7	4	7	33
2	2	5	47	C1	8	8	1			2	3	31	425	C2	1	1	37	24	91	21	13	5	8	3	9	16
2	2	5	47	C1	9	9	4			2	3	31	430	B	1	1	41	30	116	31	10	5	6	5	7	22
2	2	5	47	C1	24	10	20			2	3	31	430	C1	1	1	44	21	114	38	11	6	5	2	5	19
2	2	5	50	B	1	1	58			2	3	31	431	B	1	1	32	20	144	41	14	5	2	6	9	19
2	2	5	50	B	2	2	38			2	3	31	431	C1	1	1	42	22	135	30	14	5	7	4	14	29
2	2	5	50	B	3	3	92			2	3	31	440	B	1	1	55	25	105	12	8	1	2	2	8	27
2	2	5	50	B	4	4	13			2	3	31	442	B	1	1	50	29	120	27	16	4	4	1	0	22
2	2	5	50	B	5	5	22			2	3	31	442	C1	1	1	36	35	102	28	19	2	11	2	0	0
2	2	5	50	B	6	6	11			2	3	31	443	B	1	1	44	19	90	21	14	6	4	4	7	9
2	2	5	50	B	7	7	20			2	3	31	443	C2	1	1	39	16	79	28	13	7	6	3	7	10
2	2	5	50	B	8	8	2			2	3	31	446	B	1	1	25	21	147	30	16	11	2	2	3	23
2	2	5	50	B	9	9	0			2	3	31	447	B	1	1	35	31	131	20	13	6	4	3	5	35
2	2	5	50	B	24	10	15			2	3	31	447	C1	1	1	39	24	123	22	17	7	7	4	11	16
2	2	5	53	C1	1	1	94			2	3	31	447	C2	1	1	40	25	93	30	11	5	3	4	3	31
2	2	5	53	C1	2	2	34			2	3	31	453	B	1	1	47	31	101	38	13	8	4	8	11	17
2	2	5	53	C1	3	3	44			2	3	31	453	C1	1	1	40	38	96	33	19	5	4	4	10	22
2	2	5	53	C1	4	4	14			2	3	31	453	C2	1	1	52	28	115	31	13	8	0	2	7	22
2	2	5	53	C1	5	5	9			2	3	31	454	B	1	1	59	35	114	32	15	4	6	5	11	29
2	2	5	53	C1	6	6	3			2	3	31	454	C1	1	1	44	32	127	39	15	12	6	7	12	20
2	2	5	53	C1	7	7	5			2	3	31	459	C1	1	1	103	32	71	19	25	6	6	6	0	26
2	2	5	53	C1	8	8	0			2	3	31	472	C1	1	1	165	60	33	4	12	1	4	2	0	37
2	2	5	53	C1	9	9	0			2	3	31	497	C1	1	1	39	13	70	16	9	3	7	2	7	16
2	2	5	53	C1	24	10	16			2	3	31	498	B	1	1	53	27	54	24	10	3	0	3	3	15
2	2	5	55	B	1	1	93			2	3	31	499	B	1	1	66	27	109	31	17	5	6	5	8	18
2	2	5	55	B	2	2	55			2	3	31	502	C1	1	1	44	20	98	30	15	1	7	1	6	21
2	2	5	55	B	3	3	49			2	3	31	504	B	1	1	29	27	98	20	9	2	5	1	10	14
2	2	5	55	B	4	4	10			2	3	31	506	B	1	1	70	31	86	35	20	10	9	2	7	22
2	2	5	55	B	5	5	4			2	3	31	507	B	1	1	35	21	89	13	13	6	7	3	5	11
2	2	5	55	B	6	6	11			2	3	31	507	C1	1	1	30	26	79	13	13	4	4	2	8	16
2	2	5	55	B	7	7	11			2	3	31	511	B	1	1	33	25	137	42	13	4	9	11	0	17
2	2	5	55	B	8	8	3			2	3	31	513	B	1	1	32	23	71	18	7	1	4	2	0	11
2	2	5	55	B	9	9	0			2	3	31	513	C1	1	1	35	20	52	17	8	5	3	0	5	16
2	2	5	55	B	24	10	18			2	3	27	525	C1	1	1	85	40	32	14	5	1	6	9	4	26
2	2	5	58	B	1	1	53			2	3	27	533	B	1	1	106	43	32	7	14	3	4	1	1	18
2	2	5	58	B	2	2	39			2	3	27	539	C2	1	1	53	28	73	23	14	12	3	1	8	13
2	2	5	58	B	3	3	93			2	3	27	542	B	1	1	106	27	27	3	6	2	2	1	7	27
2	2	5	58	B	4	4	23			2	3	27	542	C1	1	1	107	26	19	5	9	1	6	1	1	23
2	2	5	58	B	5	5	23			2	3	27	547	C1	1	1	132	47	35	11	14	4	6	6	2	31
2	2	5	58	B	6	6	5			2	3	30	550	C1	1	1	68	33	45	7	8	4	7	3	0	16
2	2	5	58	B	7	7	7			2	3	30	553	C1	1	1	106	59	40	17	21	0	4	9	2	27
2	2	5	58	B	8	8	2			2	3	27	555	B	1	1	106	28	37	8	13	3	5	1	2	21
2	2	5	58	B	9	9	1			2	3	30	562	C1	1	1	97	40	55	18	12	2	8	3	6	20
2	2	5	58	B	24	10	18			2	3	30	563	B	1	1	93	64	59	18	20	2	8	1	3	29
2	2	5	58	C1	1	1	39			2	3	30	578	B	1	1	68	24	42	15	20	2	5	0	5	14
2	2	5	58	C1	2	2	26			2	3	30	578	C1	1	1	66	30	52	13	14	0	4	3	1	21
2	2	5	58	C1	3	3	77			2	3	30	583	B	1	1	111	49	48	14	19	1	9	3	0	24
2	2	5	58	C1	4	4	15			2	3	30	591	C3	1	1	106	39	65	22	13	3	12	6	5	46
2	2	5	58	C1	5	5	17			2	3	30	597	C2	1	1	64	38	120	9	10	3	17	2	2	23
2	2	5	58	C1	6	6	3			2	3	30	603	C2	1	1	69	35	51	19	20	4	3	3	1	28
2	2	5	58	C1	7	7	8			2	3	30	604	C1	1	1	74	54	54	19	14	5	10	7	2	33
2	2	5	58	C1	8	8	1			2	3	30	604	C2	1	1	93	26	65	13	5	3	3	6	1	30
2	2	5	58	C1	9	9	1			2	3	30	605	B	1	1	141	33	49	17	20	3	7	3	5	24
2	2	5	58	C1	24	10	16			2	3	30	605	C2	1	1	101	51	57	12	12	4	11	6	74	32
2	2	5	69	B	1	1	57			2	3	30	608	B	1	1	54	56	99	15	30	5	13	2	1	29
2	2	5	69	B	2	2	50			2	3	30	613	B	1	1	50	29	106	22	19	8	13	3	0	12
2	2	5	69	B	3	3	78			2	3	30	619	B	1	1	57	51	43	7	8	4	11	0	3	20
2	2	5	69	B	4	4	24			2	3	30	625	B	1	1	117	55	39	8	12	1	7	7	0	17
2	2	5	69	B	5	5	13			2	3	30	625	C1	1	1	117	36	40	13	16	4	7	5	0	23
2	2	5	69	B	6	6	3			2	3	30	630	C1	1	1	74	56	50	12	14	7	4	1	2	34
2	2	5	69	B	7	7	11			2	3	30	631	C2	1	1	81	48	59	12	11	6	6	2	1	34
2	2	5	69	B	8	8	1			2	3	30	634	C1	1	1	98	46	91	18	27	6	15	4	1	22
2	2	5	69	B	9	9	0			2	3	30	637	B	1	1	71	40	79	20	7	2	7	6	5	20
2	2	5	69	B	24	10	14			2	3	30	637	C1	1	1	79	38	58	6	12	9	9	5	2	23
2	2	5	72	C2	1	1	77			2	3	30	637	C2	1	1	68	45	74	16	14	2	10	0	6	27
2	2	5	72	C2	2	2	32			2	3	30	639	B	1	1	48	24	123	19	15	4	6	1	7	22
2	2	5	72	C2	3	3	54			2	3	30	661	B	1	1	71	33	71	15	20	4	15	2	1	23
2	2	5	72	C2	4	4	9			2	3	30	664	C2	1	1	56	41	101	6	12	0	8	8	6	23
2	2	5	72	C2	5	5	15			2	3	30	677	B	1	1	66	39	86	18	16	8	6	2	4	20
2	2	5	72	C2	6	6	4			2	3	30	679	C1	1	1	67	33	80	22	15	4	7	2	8	21
2	2	5	72	C2	7	7	7			2	3	30	685	C1	1	1	33	25	71	21	7	0	5	2	9	15
2	2	5	72	C2	8	8	2			2	3	30	687	B	1	1	79	27	93	26	14	4	7	2	5	34
2	2	5	72	C2	9	9	0			2	3	30	691	B	1	1	50	17	93	22	15	4	3	0	0	8
2	2	5	72	C2	24	10	22			2	3	27	693	B	1	1	27	22	51	16	1	5	1	1	5	16
2	2	5	73	B	1	1	70			2	3	27	694	B	1	1	140	41	54	13	21	5	6	4	1	39
2	2	5	73	B	2	2	44			2	3	27	694	C1	1	1	155	62	62	9	19	3	10	5	0	26
2	2	5	73	B	3	3	108			2	3	27	695	B	1	1	159	55	57	5	15	1	3	10	0	28
2	2	5	73	B	4	4	9			2	3	27	695	C1	1	1	186	55	51	11	8	1	3	3	0	38
2	2	5	73	B	5	5	22			2	3	27	702	C1	1	1	148	54	64	12	13	6	6	3	6	39
2	2	5	73	B	6	6	5			2	3	27	703	B	1	1	69	36	60	15	9	0	4	9	0	29
2	2	5	73	B	7	7	13			2	3	27	704	C1	1	1	103	20	52	5	2	1	1	3	3	22
2	2	5	73	B	8	8	1			2	3	27	704	C2	1	1	108	26	46	10	9	2	4	2	3	20
2	2	5	73	B	9	9	0			2	3	27	711	B	1	1	63	37	48	8	3	1	0	4	0	15
2	2	5	73	B	24	10	19			2	3	27	712	B	1	1	100	43	54	12	9	1	7	4	2	35
2	2	5	73	C1	1	1	67			2	3	27	712	C2	1	1	76	43	71	15	12	3	3	3	1	27
2	2	5	73	C1	2	2	41			2	3	27	716	B	1	1	73	39	38	4	6	1	6	4	1	24
2	2	5	73	C1	3	3	87			2	3	27	716	C1	1	1	78	38	44	2	12	1	6	0	4	21
2	2	5	73	C1	4	4	30			2	3	27	721	C1	1	1	73	32	85	8	15	4	12	4	4	23
2	2	5	73	C1	5	5	16			2	3	27	722	C1	1	1	92	24	51	19	7	3	4	2	3	26
2	2	5	73	C1	6	6	7			2	3	27	731	C1	1	1	168	54	40	8	3	2	5	2	0	50
2	2	5	73	C1	7	7	9			2	3	27	740	B	1	1	91	66	79	18	15	2	9	6	2	43
2	2	5	73	C1	8	8	2			2	3	27	741	B	1	1	73	46	70	19	6	4	7	4	0	41
2	2	5	73	C1	9	9	0			2	3	27	746	B	1	1	104	42	70	6	14	6	2	3	2	35
2	2	5	73	C1	24	10	21			2	3	27	746	C2	1	1	87	37	94	7	8	1	4	2	1	18
2	2	5	74	B	1	1	63			2	3	27	5515	C1	1	1	163	45	44	8	13	0	6	5	0	32
2	2	5	74	B	2	2	31			2	4	21	749	B	1	1	203	24	15	0	7	0	1	0	0	12
2	2	5	74	B	3	3	91			2	4	21	752	C1	1	1	164	20	30	1	2	0	6	4	1	20
2	2	5	74	B	4	4	23			2	4	21	755	B	1	1	76	28	94	11	14	4	6	5	7	12
2	2	5	74	B	5	5	13			2	4	21	760	C2	1	1	220	34	19	2	2	2	3	2	0	20
2	2	5	74	B	6	6	2			2	4	21	767	C2	1	1	123	30	82	3	11	3	14	2	9	22
2	2	5	74	B	7	7	16			2	4	21	769	C1	1	1	79	17	68	9	4	3	11	1	5	17
2	2	5	74	B	8	8	1			2	4	21	776	B	1	1	104	23	48	8	12	6	7	1	6	20
2	2	5	74	B	9	9	0			2	4	21	780	C1	1	1	100	11	73	7	7	1	9	3	3	14
2	2	5	74	B	24	10	26			2	4	21	795	C1	1	1	73	28	120	6	10	1	7	2	6	14
2	2	5	74	C1	1	1	73			2	4	21	802	B	1	1	148	45	34	5	7	3	11	2	3	18
2	2	5	74	C1	2	2	41			2	4	21	804	C1	1	1	178	17	52	5	4	4	12	7	2	16
2	2	5	74	C1	3	3	84			2	4	21	811	C1	1	1	168	46	79	0	5	0	20	3	0	15
2	2	5	74	C1	4	4	13			2	4	21	811	E	1	1	26	3	27	1	0	0	3	1	0	3
2	2	5	74	C1	5	5	18			2	4	21	819	B	1	1	105	30	100	12	12	1	8	4	2	2
2	2	5	74	C1	6	6	5			2	4	21	820	B	1	1	109	25	59	6	4	1	4	3	0	3
2	2	5	74	C1	7	7	2			2	5	1	823	C1	1	1	10	19	113	16	15	1	8	3	13	
2	2	5	74	C1	8	8	4			2	5	1	823	C2	1	1	16	25	93	17	16	3	4	3	18	
2	2	5	74	C1	9	9	1			2	5	1	825	C1	1	1	15	25	124	21	15	10	4	0	16	
2	2	5	74	C1	24	10	21			2	5	1	835	C2	1	1	16	25	77	13	13	3	5	0	21	
2	2	5	75	B	1	1	72			2	5	1	836	C1	1	1	23	24	114	17	14	5	5	1	18	
2	2	5	75	B	2	2	46			2	5	1	839	B	1	1	34	26	122	24	13	7	11	1	25	
2	2	5	75	B	3	3	85			2	5	1	840	B	1	1	25	21	95	18	23	5	8	0	16	
2	2	5	75	B	4	4	7			2	5	1	842	B	1	1	22	30	109	21	14	16	9	2	24	
2	2	5	75	B	5	5	23			2	5	1	842	C1	1	1	20	17	97	18	13	7	10	1	30	
2	2	5	75	B	6	6	5			2	5	1	843	B	1	1	25	26	100	8	13	7	6	3	23	
2	2	5	75	B	7	7	6			2	5	1	844	B	1	1	30	23	87	8	18	9	6	2	16	
2	2	5	75	B	8	8	1			2	5	1	844	C1	1	1	18	17	67	15	12	6	8	0	18	
2	2	5	75	B	9	9	0			2	5	1	844	C2	1	1	20	34	60	15	13	8	7	1	13	
2	2	5	75	B	24	10	11			2	5	1	854	C1	1	1	23	26	75	18	34	3	4	4	23	
2	2	5	75	C1	1	1	64			2	5	1	854	C2	1	1	37	28	90	21	15	6	5	2	23	
2	2	5	75	C1	2	2	35			2	5	1	856	B	1	1	25	26	93	11	21	9	9	2	8	
2	2	5	75	C1	3	3	91			2	5	1	856	C1	1	1	21	23	87	10	15	6	7	2	19	
2	2	5	75	C1	4	4	14			2	5	1	857	C2	1	1	24	22	89	13	12	6	6	2	23	
2	2	5	75	C1	5	5	11			2	5	1	858	B	1	1	28	21	110	11	21	5	6	0	16	
2	2	5	75	C1	6	6	5			2	5	1	859	B	1	1	19	30	100	15	12	2	3	2	19	
2	2	5	75	C1	7	7	8			2	5	1	859	C1	1	1	14	18	88	6	15	6	3	3	14	
2	2	5	75	C1	8	8	2			2	5	1	862	B	1	1	44	24	116	15	21	5	7	5	7	
2	2	5	75	C1	9	9	0			2	5	1	871	B	1	1	24	26	101	11	12	10	5	2	17	
2	2	5	75	C1	24	10	18			2	5	1	871	C1	1	1	20	21	88	11	21	5	7	3	19	
2	2	5	81	B	1	1	79			2	5	1	874	B	1	1	32	28	113	13	21	12	4	3	24	
2	2	5	81	B	2	2	32			2	5	1	874	C1	1	1	33	31	114	13	26	4	2	10	20	
2	2	5	81	B	3	3	53			2	5	1	877	C3	1	1	9	20	160	9	15	4	2	2	16	
2	2	5	81	B	4	4	14			2	5	1	882	C1	1	1	19	23	108	8	16	4	3	2	19	
2	2	5	81	B	5	5	9			2	5	1	887	C1	1	1	15	32	88	10	14	2	2	1	19	
2	2	5	81	B	6	6	3			2	5	1	887	C2	1	1	23	31	88	19	19	5	7	1	15	
2	2	5	81	B	7	7	3			2	5	1	891	B	1	1	20	16	87	18	20	10	6	3	16	
2	2	5	81	B	8	8	6			2	5	1	891	C2	1	1	15	21	88	15	9	3	9	2	18	
2	2	5	81	B	9	9	1			2	5	1	894	C2	1	1	16	26	104	10	11	6	4	0	16	
2	2	5	81	B	24	10	12			2	5	1	898	B	1	1	22	28	85	17	21	15	8	2	36	
2	2	5	82	B	1	1	63			2	5	1	908	B	1	1	20	22	169	18	15	11	6	1	14	
2	2	5	82	B	2	2	34			2	5	1	908	C1	1	1	20	22	160	10	15	8	5	6	18	
